2021-01-02,16:36,Saturday,*ENGLISH PREMIER LEAGUE,Crystal Palace,Sheffield United,2:0,2:0,2.303,P88,OVER,Lost,-1
2021-01-02,16:37,Saturday,ENGLISH CHAMPIONSHIP,Preston,Nottingham Forest,0:1,0:1,2.36,PIN,OVER,Lost,-1
2021-01-02,17:31,Saturday,TURKEY SUPER LEAGUE,Hatayspor,Torku Konyaspor,2:1,2:1,2.129,P88,OVER,Lost,-1
2021-01-02,17:37,Saturday,TURKEY SUPER LEAGUE,Galatasaray,Antalyaspor,0:0,0:0,2.14,PIN,OVER,Lost,-1
2021-01-02,19:01,Saturday,NORTHERN IRELAND PREMIERSHIP,Glentoran,Portadown,2:0,2:1,1.689,PIN,OVER,Won,0.69
2021-01-02,19:01,Saturday,*SPAIN LA LIGA,Getafe,Real Valladolid CF,0:1,0:1,2.21,SIN,OVER,Lost,-1
2021-01-02,19:03,Saturday,*GERMANY BUNDESLIGA,Hertha Berlin,Schalke 04,2:0,3:0,1.82,SIN,OVER,Won,0.82
2021-01-02,21:30,Saturday,*SPAIN LA LIGA,Real Madrid,Celta Vigo,2:0,2:0,2.001,P88,OVER,Lost,-1
2021-01-03,12:04,Sunday,TURKEY SUPER LEAGUE,Rizespor,Genclerbirligi SK,1:1,1:1,1.96,SIN,UNDER,Won,0.96
2021-01-03,12:07,Sunday,TURKEY TFF FIRST LEAGUE,Bandirmaspor,Altay,1:0,2:0,2.2,SIN,OVER,Won,1.2
2021-01-03,14:03,Sunday,GERMANY BUNDESLIGA 2,Erzgebirge Aue,Eintracht Braunschweig,2:1,3:1,1.97,PIN,OVER,Won,0.97
2021-01-03,14:02,Sunday,GERMANY BUNDESLIGA 2,Greuther Furth,St Pauli,2:0,2:1,1.9,PIN,OVER,Won,0.9
2021-01-03,14:03,Sunday,GERMANY BUNDESLIGA 2,Holstein Kiel,Osnabruck,0:2,1:2,1.986,P88,OVER,Won,0.99
2021-01-03,14:05,Sunday,GERMANY BUNDESLIGA 2,Hannover 96,SV Sandhausen 1916,3:0,4:0,2.05,PIN,OVER,Won,1.05
2021-01-03,14:30,Sunday,*SPAIN LA LIGA,Athletic Bilbao,Elche CF,1:0,1:0,2.05,PIN,OVER,Lost,-1
2021-01-03,14:34,Sunday,TURKEY TFF FIRST LEAGUE,Giresunspor,Tuzlaspor,1:0,3:0,2.184,P88,OVER,Won,1.18
2021-01-03,14:35,Sunday,GREECE SUPER LEAGUE 1,Panathinaikos,Asteras Tripolis,0:0,0:0,2.466,P88,OVER,Lost,-1
2021-01-03,14:32,Sunday,GREECE SUPER LEAGUE 1,Panetolikos,OFI Crete,0:1,2:1,2.175,P88,OVER,Won,1.17
2021-01-03,15:36,Sunday,*ITALY SERIE A,Genoa,Lazio,1:1,1:1,1.967,P88,UNDER,Won,0.97
2021-01-03,15:35,Sunday,*ITALY SERIE A,Fiorentina,Bologna,0:0,0:0,2.68,PIN,OVER,Lost,-1
2021-01-03,15:50,Sunday,*ENGLISH PREMIER LEAGUE,Newcastle United,Leicester City,0:2,1:2,2.08,PIN,OVER,Won,1.08
2021-01-03,16:46,Sunday,GREECE SUPER LEAGUE 1,AE Larissa,PAOK,1:0,1:1,1.83,SIN,OVER,Won,0.83
2021-01-03,16:48,Sunday,GREECE SUPER LEAGUE 1,PAS Giannina,Apollon Smyrnis,1:2,1:3,2.2,SIN,OVER,Won,1.2
2021-01-03,19:03,Sunday,GREECE SUPER LEAGUE 1,Olympiacos,AEK Athens,2:0,3:0,2.278,P88,OVER,Won,1.28
2021-01-03,19:01,Sunday,*SPAIN LA LIGA,SD Eibar,Granada CF,1:0,2:0,2.51,SIN,OVER,Won,1.51
2021-01-03,21:20,Sunday,*ITALY SERIE A,Juventus,Udinese,3:0,4:1,2.03,PIN,OVER,Won,1.03
2021-01-04,16:49,Monday,GREECE SUPER LEAGUE 1,Volos NFC,Atromitos,1:0,1:0,2.126,P88,OVER,Lost,-1
2021-01-04,17:36,Monday,TURKEY SUPER LEAGUE,Kasimpasa SK,Fenerbahce,0:2,0:3,1.879,P88,OVER,Won,0.88
2021-01-04,19:10,Monday,GREECE SUPER LEAGUE 1,PAS Lamia 1964,Aris Thessaloniki,2:0,2:0,2.615,P88,OVER,Lost,-1
2021-01-04,19:20,Monday,HOLLAND EERSTE DIVISIE,Jong AZ Alkmaar,Roda JC Kerkrade,0:1,0:1,1.909,PIN,OVER,Lost,-1
2021-01-04,21:03,Monday,GERMANY BUNDESLIGA 2,Fortuna Dusseldorf,SC Paderborn 07,2:0,2:1,1.687,P88,OVER,Won,0.69
2021-01-04,21:45,Monday,HOLLAND EERSTE DIVISIE,Jong Utrecht,Den Bosch,3:1,3:1,4.95,PIN,OVER,Lost,-1
2021-01-04,21:35,Monday,*ENGLISH PREMIER LEAGUE,Southampton,Liverpool,1:0,1:0,1.735,PIN,OVER,Lost,-1
2021-01-04,21:34,Monday,*SPAIN LA LIGA,Valencia,Cadiz,0:1,1:1,2.136,P88,OVER,Won,1.14
2021-01-05,14:34,Tuesday,TURKEY SUPER LEAGUE,Yeni Malatyaspor,Sivasspor,2:2,2:2,1.98,PIN,OVER,Lost,-1
2021-01-05,14:35,Tuesday,TURKEY SUPER LEAGUE,Gaziantep BB SK,Ankaragucu,1:0,2:0,2.166,P88,OVER,Won,1.17
2021-01-06,12:14,Wednesday,TURKEY SUPER LEAGUE,Denizlispor,Kayserispor,0:1,0:1,3.493,P88,OVER,Lost,-1
2021-01-06,13:04,Wednesday,*ITALY SERIE A,Cagliari,Benevento,1:2,1:2,1.852,P88,OVER,Lost,-1
2021-01-06,14:33,Wednesday,TURKEY SUPER LEAGUE,Trabzonspor,Goztepe,1:0,1:0,1.961,PIN,OVER,Lost,-1
2021-01-06,14:32,Wednesday,TURKEY SUPER LEAGUE,Basaksehir,Erzurum BB Spor,1:0,1:0,1.9,SIN,OVER,Lost,-1
2021-01-06,15:32,Wednesday,*ITALY SERIE A,Sassuolo,Genoa,1:1,2:1,1.91,SIN,UNDER,Lost,-1
2021-01-06,15:32,Wednesday,*ITALY SERIE A,Crotone,AS Roma,1:3,1:3,1.99,SIN,OVER,Lost,-1
2021-01-06,15:40,Wednesday,*ITALY SERIE A,Atalanta,Parma Calcio,3:0,3:0,1.83,SIN,OVER,Lost,-1
2021-01-06,15:38,Wednesday,*ITALY SERIE A,Torino,Hellas Verona,0:1,1:1,2.1,PIN,OVER,Won,1.1
2021-01-06,16:46,Wednesday,GREECE SUPER LEAGUE 1,AEK Athens,Panetolikos,1:0,1:0,1.98,P88,OVER,Lost,-1
2021-01-06,16:46,Wednesday,GREECE SUPER LEAGUE 1,AE Larissa,PAS Giannina,0:0,0:0,2.49,SIN,OVER,Lost,-1
2021-01-06,17:32,Wednesday,TURKEY SUPER LEAGUE,Besiktas JK,Rizespor,3:0,6:0,1.925,PIN,OVER,Won,0.93
2021-01-06,17:46,Wednesday,TURKEY SUPER LEAGUE,Antalyaspor,Karagumruk,3:1,3:1,2.515,P88,OVER,Lost,-1
2021-01-06,18:37,Wednesday,*ITALY SERIE A,Napoli,Spezia,1:1,1:2,2.36,PIN,UNDER,Lost,-1
2021-01-06,19:05,Wednesday,GREECE SUPER LEAGUE 1,Asteras Tripolis,Olympiacos CFP,0:2,0:4,2.03,P88,OVER,Won,1.03
2021-01-06,19:31,Wednesday,FRANCE LIGUE 1,Metz,Bordeaux,0:0,0:0,2.59,PIN,OVER,Lost,-1
2021-01-06,19:32,Wednesday,FRANCE LIGUE 1,Brest,Nice,2:0,2:0,2.01,PIN,OVER,Lost,-1
2021-01-06,19:31,Wednesday,FRANCE LIGUE 1,Nantes,Rennes,0:0,0:0,2.383,P88,OVER,Lost,-1
2021-01-06,21:18,Wednesday,*ITALY SERIE A,AC Milan,Juventus,1:2,1:3,1.963,P88,OVER,Won,0.96
2021-01-06,21:32,Wednesday,FRANCE LIGUE 1,Lille,Angers,1:2,1:2,2.291,P88,OVER,Lost,-1
2021-01-06,21:38,Wednesday,FRANCE LIGUE 1,Lyon,Lens,3:1,3:2,2.479,P88,OVER,Won,1.48
2021-01-06,21:31,Wednesday,FRANCE LIGUE 1,Marseille,Montpellier,1:1,3:1,2.251,P88,OVER,Won,1.25
2021-01-06,21:30,Wednesday,FRANCE LIGUE 1,Reims,Dijon,0:0,0:0,2.555,P88,OVER,Lost,-1
2021-01-06,21:34,Wednesday,*SPAIN LA LIGA,Athletic Bilbao,Barcelona,1:3,2:3,1.829,P88,OVER,Won,0.83
2021-01-07,16:51,Thursday,GREECE SUPER LEAGUE 1,Aris Thessaloniki,Volos NFC,1:0,2:0,2.22,PIN,OVER,Won,1.22
2021-01-07,16:50,Thursday,GREECE SUPER LEAGUE 1,OFI Crete,PAS Lamia,1:0,2:0,2.38,SIN,OVER,Won,1.38
2021-01-07,17:37,Thursday,TURKEY SUPER LEAGUE,Fenerbahce,Alanyaspor,2:0,2:1,1.9,SIN,OVER,Won,0.9
2021-01-07,19:02,Thursday,GREECE SUPER LEAGUE 1,Atromitos Athens,PAOK,1:1,3:2,2.068,P88,UNDER,Lost,-1
2021-01-08,19:02,Friday,GERMANY BUNDESLIGA 2,SV Sandhausen 1916,FC Heidenheim,3:0,4:0,1.97,PIN,OVER,Won,0.97
2021-01-08,19:06,Friday,GERMANY BUNDESLIGA 2,Karlsruher SC,Greuther Furth,2:2,3:2,2.01,PIN,OVER,Won,1.01
2021-01-08,19:21,Friday,HOLLAND EERSTE DIVISIE,Maastricht,Jong FC Utrecht,0:2,0:2,1.806,PIN,OVER,Lost,-1
2021-01-08,19:23,Friday,HOLLAND EERSTE DIVISIE,De Graafschap,Telstar,2:0,2:0,2.039,P88,OVER,Lost,-1
2021-01-08,21:04,Friday,*GERMANY BUNDESLIGA,Borussia Monchengladbach,Bayern Munchen,3:2,3:2,1.594,P88,OVER,Lost,-1
2021-01-08,21:34,Friday,HOLLAND EERSTE DIVISIE,NAC Breda,Roda JC,1:2,2:2,2.088,P88,OVER,Won,1.09
2021-01-08,21:32,Friday,HOLLAND EERSTE DIVISIE,Almere City,FC Eindhoven,0:0,0:0,1.84,SIN,UNDER,Won,0.84
2021-01-08,21:29,Friday,HOLLAND EERSTE DIVISIE,Cambuur Leeuwaarden,Volendam,0:0,0:1,2.21,P88,UNDER,Lost,-1
2021-01-09,12:04,Saturday,TURKEY SUPER LEAGUE,Sivasspor,Gaziantep BB SK,2:1,2:1,2.123,P88,OVER,Lost,-1
2021-01-09,13:43,Saturday,GERMANY BUNDESLIGA 2,St Pauli,Holstein Kiel,1:1,1:1,4.09,PIN,OVER,Lost,-1
2021-01-09,14:32,Saturday,GERMANY BUNDESLIGA 3,FC Magdeburg,Uerdingen,1:1,1:1,2.19,PIN,OVER,Lost,-1
2021-01-09,14:33,Saturday,GERMANY BUNDESLIGA 3,SV Meppen,Saarbrucken,1:0,1:0,1.98,PIN,OVER,Lost,-1
2021-01-09,14:37,Saturday,GERMANY BUNDESLIGA 3,Hansa Rostock,SpVgg Unterhaching,1:0,1:0,2.21,PIN,OVER,Lost,-1
2021-01-09,14:35,Saturday,GERMANY BUNDESLIGA 3,Wehen Wiesbaden,Hallescher,0:1,1:1,2.07,PIN,OVER,Won,1.07
2021-01-09,14:45,Saturday,GERMANY BUNDESLIGA 3,Bayern Munich II,1860 Munich,0:1,0:2,2.4,P88,OVER,Won,1.4
2021-01-09,14:35,Saturday,TURKEY SUPER LEAGUE,Goztepe,Antalyaspor,0:0,0:1,2.303,P88,OVER,Won,1.3
2021-01-09,14:38,Saturday,TURKEY SUPER LEAGUE,Kayserispor,Yeni Malatyaspor,1:0,1:0,1.909,P88,OVER,Lost,-1
2021-01-09,14:38,Saturday,TURKEY SUPER LEAGUE,Kayserispor,Yeni Malatyaspor,1:0,1:0,1.909,P88,OVER,Lost,-1
2021-01-09,14:36,Saturday,HOLLAND EERSTE DIVISIE,Jong Ajax,Helmond Sport,2:2,2:2,2.179,P88,UNDER,Won,1.18
2021-01-09,15:43,Saturday,*ITALY SERIE A,Benevento,Atalanta,1:3,1:4,2.99,PIN,OVER,Won,1.99
2021-01-09,16:04,Saturday,*GERMANY BUNDESLIGA,Union Berlin,VfL Wolfsburg,2:2,2:2,2.17,SIN,OVER,Lost,-1
2021-01-09,16:10,Saturday,*GERMANY BUNDESLIGA,FSV Mainz 05,Eintracht Frankfurt,0:2,0:2,2.28,PIN,OVER,Lost,-1
2021-01-09,17:11,Saturday,HOLLAND EREDIVISIE,RKC Waalwijk,ADO Den Haag,0:1,0:1,2.46,PIN,OVER,Lost,-1
2021-01-09,18:34,Saturday,*ITALY SERIE A,Genoa,Bologna,2:0,2:0,1.982,P88,OVER,Lost,-1
2021-01-09,19:04,Saturday,*GERMANY BUNDESLIGA,RB Leipzig,Borussia Dortmund,0:2,1:3,1.837,P88,OVER,Won,0.84
2021-01-09,20:33,Saturday,HOLLAND EREDIVISIE,Heracles Almelo,Vitesse,0:1,0:2,1.99,PIN,OVER,Won,0.99
2021-01-09,21:24,Saturday,*ITALY SERIE A,AC Milan,Torino,2:0,2:0,1.952,PIN,OVER,Lost,-1
2021-01-09,21:33,Saturday,FRANCE LIGUE 1,Nimes,Lille,0:1,0:1,2.14,PIN,OVER,Lost,-1
2021-01-09,21:35,Saturday,HOLLAND EREDIVISIE,FC Utrecht,Groningen,1:2,2:2,1.9,PIN,OVER,Won,0.9
2021-01-09,21:31,Saturday,FRANCE LIGUE 1,Dijon,Marseille,0:0,0:0,2.35,SIN,OVER,Lost,-1
2021-01-09,21:32,Saturday,FRANCE LIGUE 1,Metz,Nice,0:1,1:1,2.221,P88,OVER,Won,1.22
2021-01-09,21:32,Saturday,FRANCE LIGUE 1,Reims,Saint Etienne,3:1,3:1,2.011,P88,OVER,Lost,-1
2021-01-09,21:32,Saturday,FRANCE LIGUE 1,Montpellier,Nantes,1:1,1:1,2.39,P88,OVER,Lost,-1
2021-01-09,21:35,Saturday,FRANCE LIGUE 1,Lens,Strasbourg,0:1,0:1,2.168,P88,OVER,Lost,-1
2021-01-09,21:32,Saturday,FRANCE LIGUE 1,AS Monaco,Angers,2:0,3:0,1.948,P88,OVER,Won,0.95
2021-01-10,12:06,Sunday,TURKEY SUPER LEAGUE,Karagumruk,Torku Konyaspor,1:0,2:1,1.908,P88,OVER,Won,0.91
2021-01-10,13:07,Sunday,*ITALY SERIE A,AS Roma,Inter Milan,1:2,2:2,1.909,PIN,OVER,Won,0.91
2021-01-10,14:16,Sunday,GERMANY BUNDESLIGA 2,SC Paderborn 07,Erzgebirge Aue,2:1,2:1,4.07,PIN,OVER,Lost,-1
2021-01-10,14:03,Sunday,GERMANY BUNDESLIGA 2,Jahn Regensburg,VfL Bochum,0:0,0:2,2.328,P88,OVER,Won,1.33
2021-01-10,14:07,Sunday,GERMANY BUNDESLIGA 2,SV Darmstadt 98,Hannover 96,1:2,1:2,1.819,PIN,OVER,Lost,-1
2021-01-10,14:33,Sunday,TURKEY SUPER LEAGUE,Rizespor,Denizlispor,0:1,1:1,1.9,PIN,OVER,Won,0.9
2021-01-10,14:38,Sunday,TURKEY SUPER LEAGUE,Ankaragucu,Basaksehir,1:2,1:2,2.15,PIN,OVER,Lost,-1
2021-01-10,15:09,Sunday,HOLLAND EREDIVISIE,SC Heerenveen,Fortuna Sittard,1:3,1:3,3.06,PIN,OVER,Lost,-1
2021-01-10,14:31,Sunday,*SPAIN LA LIGA,Levante UD,Eibar,1:1,2:1,2.207,P88,OVER,Won,1.21
2021-01-10,15:01,Sunday,HOLLAND EREDIVISIE,VVV Venlo,Willem II Tilburg,0:1,2:1,1.9,SIN,OVER,Won,0.9
2021-01-10,15:38,Sunday,*ITALY SERIE A,Hellas Verona,Crotone,2:1,2:1,2.65,PIN,OVER,Lost,-1
2021-01-10,16:31,Sunday,BELGIUM FIRST DIVISION A,Beerschot VA,KAA Gent,1:1,1:1,1.9,SIN,UNDER,Won,0.9
2021-01-10,16:45,Sunday,GREECE SUPER LEAGUE,Apollon Smirnis,Asteras Tripolis,0:1,0:1,2.35,SIN,OVER,Lost,-1
2021-01-10,16:52,Sunday,*SPAIN LA LIGA,Cadiz,Alaves,3:1,3:1,2.16,SIN,OVER,Lost,-1
2021-01-10,17:17,Sunday,HOLLAND EREDIVISIE,Ajax Amsterdam,PSV Eindhoven,2:2,2:2,2.24,PIN,UNDER,Won,1.24
2021-01-10,17:34,Sunday,TURKEY SUPER LEAGUE,Hatayspor,Besiktas JK,2:2,2:2,1.951,P88,OVER,Lost,-1
2021-01-10,18:37,Sunday,*GERMANY BUNDESLIGA,Arminia Bielefeld,Hertha Berlin,1:0,1:0,1.9,SIN,OVER,Lost,-1
2021-01-10,18:48,Sunday,BELGIUM FIRST DIVISION A,Oud-Heverlee Leuven,Anderlecht,0:0,1:0,1.952,PIN,UNDER,Lost,-1
2021-01-10,18:39,Sunday,*ITALY SERIE A,Fiorentina,Cagliari,1:0,1:0,2.041,P88,OVER,Lost,-1
2021-01-10,19:02,Sunday,GREECE SUPER LEAGUE,Panathinaikos,Larissa,1:0,2:0,2.12,SIN,OVER,Won,1.12
2021-01-10,20:47,Sunday,HOLLAND EERSTE DIVISIE,Go Ahead Eagles,TOP Oss,0:0,1:0,2.53,SIN,OVER,Won,1.53
2021-01-10,21:16,Sunday,BELGIUM FIRST DIVISION A,Sint Truidense VV,Club Brugge,1:2,1:2,1.909,P88,OVER,Lost,-1
2021-01-11,14:37,Monday,TURKEY SUPER LEAGUE,Erzurum BB Spor,Fenerbahce,0:3,0:3,1.972,P88,OVER,Lost,-1
2021-01-11,16:51,Monday,GREECE SUPER LEAGUE,Giannina,Aris Thessaloniki,0:0,0:0,2.536,P88,OVER,Lost,-1
2021-01-11,17:35,Monday,TURKEY TFF FIRST LEAGUE,Akhisar Belediyespor,Adanaspor,0:0,0:1,1.93,SIN,UNDER,Lost,-1
2021-01-11,19:00,Monday,GREECE SUPER LEAGUE,Lamia,AEK Athens,0:1,0:1,2.49,SIN,OVER,Lost,-1
2021-01-11,19:29,Monday,HOLLAND EERSTE DIVISIE,Den Bosch,Jong AZ Alkmaar,1:2,1:2,3.61,PIN,OVER,Lost,-1
2021-01-11,19:33,Monday,*SPAIN LA LIGA,Elche,Getafe,1:2,1:3,2.168,P88,OVER,Won,1.17
2021-01-11,21:03,Monday,GERMANY BUNDESLIGA 2,Eintracht Braunschweig,Fortuna Dusseldorf,0:0,0:0,2.477,P88,OVER,Lost,-1
2021-01-11,21:26,Monday,*ITALY SERIE A,Spezia,Sampdoria,2:1,2:1,1.97,SIN,OVER,Lost,-1
2021-01-12,14:17,Tuesday,TURKEY CUP,Bursaspor,Antalyaspor,0:3,0:3,2.086,P88,OVER,Lost,-1
2021-01-12,17:23,Tuesday,TURKEY CUP,Sivasspor,Adana Demirspor,1:1,1:1,2.071,P88,UNDER,Won,1.07
2021-01-12,19:18,Tuesday,HOLLAND EREDIVISIE,Vitesse Arnhem,FC Utrecht,1:0,1:0,1.99,PIN,OVER,Lost,-1
2021-01-12,19:24,Tuesday,TURKEY CUP,Yeni Malatyaspor,Galatasaray SK,0:0,0:0,2.35,SIN,OVER,Lost,-1
2021-01-12,19:31,Tuesday,*ENGLISH PREMIER LEAGUE,Sheffield United,Newcastle United,1:0,1:0,1.909,P88,OVER,Lost,-1
2021-01-12,19:33,Tuesday,*SPAIN LA LIGA,Granada CF,Osasuna,2:0,2:0,2.26,SIN,OVER,Lost,-1
2021-01-12,20:34,Tuesday,ENGLISH CHAMPIONSHIP,Luton Town,Queens Park Rangers,0:1,0:2,1.91,SIN,OVER,Won,0.91
2021-01-13,14:19,Wednesday,TURKEY CUP,Konyaspor,Gaziantep,2:0,2:1,1.866,P88,OVER,Won,0.87
2021-01-13,17:20,Wednesday,TURKEY CUP,Tuzlaspor (N),Istanbul Basaksehir,1:3,1:5,1.94,SIN,OVER,Won,0.94
2021-01-13,19:02,Wednesday,BELGIUM FIRST DIVISION A,KFCO Beerschot-Wilrijk,Cercle Brugge,1:0,1:1,2.04,SIN,OVER,Won,1.04
2021-01-13,19:03,Wednesday,GREECE SUPER LEAGUE,PAOK,Olympiacos Piraeus,1:0,1:1,2.11,SIN,OVER,Won,1.11
2021-01-13,19:19,Wednesday,TURKEY CUP,Besiktas JK,Caykur Rizespor,0:0,1:0,1.93,SIN,UNDER,Lost,-1
2021-01-13,19:33,Wednesday,*ENGLISH PREMIER LEAGUE,Manchester City,Brighton and Hove Albion,1:0,1:0,1.87,SIN,OVER,Lost,-1
2021-01-13,20:34,Wednesday,HOLLAND EREDIVISIE,Fortuna Sittard,Sparta Rotterdam,0:1,0:1,2,SIN,OVER,Lost,-1
2021-01-13,21:31,Wednesday,GERMANY CUP,Holstein Kiel,Bayern Munich,1:2,2:2,3.69,PIN,OVER,Won,2.69
2021-01-13,21:32,Wednesday,HOLLAND EREDIVISIE,Feyenoord,FC Zwolle,1:0,1:0,1.847,PIN,OVER,Lost,-1
2021-01-14,16:49,Thursday,GREECE SUPER LEAGUE,Atromitos,Lamia,1:1,2:1,2.347,P88,OVER,Won,1.35
2021-01-14,18:06,Thursday,ITALY CUP,Sassuolo,SPAL,0:2,0:2,1.854,PIN,OVER,Lost,-1
2021-01-14,19:06,Thursday,GREECE SUPER LEAGUE,Aris Thessaloniki,AEK Athens,0:1,0:1,2.451,P88,OVER,Lost,-1
2021-01-14,19:17,Thursday,HOLLAND EREDIVISIE,Heerenveen,RKC Waalwijk,1:1,1:1,2.04,P88,UNDER,Won,1.04
2021-01-14,19:18,Thursday,TURKEY CUP,Fenerbahce SK,Kasimpasa,1:0,1:0,1.808,P88,OVER,Lost,-1
2021-01-14,21:31,Thursday,*ENGLISH PREMIER LEAGUE,Arsenal,Crystal Palace,0:0,0:0,1.913,P88,UNDER,Won,0.91
2021-01-14,21:35,Thursday,HOLLAND EREDIVISIE,Willem II,Groningen,1:1,2:3,2.162,P88,OVER,Won,1.16
2021-01-14,21:58,Thursday,ITALY CUP,Atalanta BC,Cagliari,3:1,3:1,2.88,PIN,OVER,Lost,-1
2021-01-15,17:34,Friday,TURKEY SUPER LEAGUE,Genclerbirligi SK,Karagumruk,1:2,1:3,1.877,PIN,OVER,Won,0.88
2021-01-15,19:04,Friday,GERMANY BUNDESLIGA 2,Greuther Furth,SC Paderborn 07,1:1,1:1,2.05,PIN,UNDER,Won,1.05
2021-01-15,19:16,Friday,HOLLAND EERSTE DIVISIE,Excelsior,FC Eindhoven,1:0,1:0,1.806,PIN,OVER,Lost,-1
2021-01-15,19:15,Friday,HOLLAND EERSTE DIVISIE,Dordrecht,Volendam,0:0,0:0,2.076,P88,UNDER,Won,1.08
2021-01-15,21:08,Friday,*GERMANY BUNDESLIGA,Union Berlin,Bayer Leverkusen,0:0,1:0,2.686,P88,OVER,Won,1.69
2021-01-15,21:32,Friday,HOLLAND EERSTE DIVISIE,Go Ahead Eagles,MVV Maastricht,2:0,3:0,1.961,PIN,OVER,Won,0.96
2021-01-15,21:32,Friday,FRANCE LIGUE 1,Montpellier,AS Monaco,2:3,2:3,1.849,P88,OVER,Lost,-1
2021-01-16,12:07,Saturday,TURKEY SUPER LEAGUE,Torku Konyaspor,Goztepe,2:3,2:3,1.854,PIN,OVER,Lost,-1
2021-01-16,13:33,Saturday,GERMANY BUNDESLIGA 2,Erzgebirge Aue,Fortuna Dusseldorf,0:1,0:3,1.98,SIN,OVER,Won,0.98
2021-01-16,13:34,Saturday,GERMANY BUNDESLIGA 2,Hannover 96,St. Pauli,2:2,2:3,2.04,SIN,OVER,Won,1.04
2021-01-16,14:01,Saturday,*ENGLISH PREMIER LEAGUE,Wolverhampton Wanderers,West Bromwich Albion,2:3,2:3,1.97,PIN,OVER,Lost,-1
2021-01-16,14:10,Saturday,ENGLISH CHAMPIONSHIP,Middlesbrough,Birmingham City,0:1,0:1,2.84,PIN,OVER,Lost,-1
2021-01-16,14:34,Saturday,CZECH REPUBLIC FIRST LEAGUE,Opava,Fastav Zlin,0:0,0:0,2.721,P88,OVER,Lost,-1
2021-01-16,14:37,Saturday,CZECH REPUBLIC FIRST LEAGUE,Mlada Boleslav,FC Zbrojovka Brno,1:1,1:1,2.261,P88,OVER,Lost,-1
2021-01-16,15:32,Saturday,*ITALY SERIE A,Bologna,Hellas Verona FC,1:0,1:0,2.11,SIN,OVER,Lost,-1
2021-01-16,16:03,Saturday,*GERMANY BUNDESLIGA,FC Koln,Hertha Berlin,0:0,0:0,2.56,SIN,OVER,Lost,-1
2021-01-16,16:03,Saturday,*GERMANY BUNDESLIGA,Hoffenheim,Arminia Bielefeld,0:0,0:0,1.8,SIN,UNDER,Won,0.8
2021-01-16,16:07,Saturday,*GERMANY BUNDESLIGA,Wolfsburg,RB Leipzig,2:2,2:2,2.1,PIN,OVER,Lost,-1
2021-01-16,16:04,Saturday,*GERMANY BUNDESLIGA,Werder Bremen,Augsburg,0:0,2:0,2.584,P88,OVER,Won,1.58
2021-01-16,16:31,Saturday,*ENGLISH PREMIER LEAGUE,West Ham United,Burnley,1:0,1:0,2.03,SIN,OVER,Lost,-1
2021-01-16,16:33,Saturday,*ENGLISH PREMIER LEAGUE,Leeds United,Brighton and Hove Albion,0:1,0:1,1.943,PIN,OVER,Lost,-1
2021-01-16,16:32,Saturday,CZECH REPUBLIC FIRST LEAGUE,Slovan Liberec,Bohemians 1905,1:1,1:1,2.506,P88,OVER,Lost,-1
2021-01-16,16:33,Saturday,CZECH REPUBLIC FIRST LEAGUE,FC Slovacko,MFK Karvina,2:0,2:0,2.28,PIN,OVER,Lost,-1
2021-01-16,16:36,Saturday,ENGLISH CHAMPIONSHIP,Bournemouth,Luton Town,0:1,0:1,2.12,PIN,OVER,Lost,-1
2021-01-16,16:35,Saturday,ENGLISH CHAMPIONSHIP,Blackburn Rovers,Stoke City,0:1,1:1,2.11,PIN,OVER,Won,1.11
2021-01-16,16:34,Saturday,ENGLISH CHAMPIONSHIP,Bristol City,Preston,1:0,2:0,2.186,P88,OVER,Won,1.19
2021-01-16,17:11,Saturday,HOLLAND EREDIVISIE,Emmen,Vitesse Arnhem,1:3,1:4,3.012,P88,OVER,Won,2.01
2021-01-16,17:36,Saturday,TURKEY SUPER LEAGUE,Antalyaspor,Trabzonspor,1:0,1:1,1.88,SIN,OVER,Won,0.88
2021-01-16,17:32,Saturday,FRANCE LIGUE 1,Marseille,Nimes,0:2,1:2,1.937,P88,OVER,Won,0.94
2021-01-16,19:01,Saturday,CZECH REPUBLIC FIRST LEAGUE,Slavia Prague,SK Sigma Olomouc,3:1,3:1,2.148,P88,OVER,Lost,-1
2021-01-16,19:11,Saturday,*GERMANY BUNDESLIGA,Stuttgart,Borussia Monchengladbach,1:2,2:2,2.344,P88,OVER,Won,1.34
2021-01-16,19:03,Saturday,BELGIUM FIRST DIVISION A,Mouscron Peruwelz,Genk,2:0,2:0,2.042,P88,OVER,Lost,-1
2021-01-16,20:37,Saturday,HOLLAND EREDIVISIE,FC Zwolle,Fortuna Sittard,0:1,0:2,2.39,PIN,OVER,Won,1.39
2021-01-16,20:36,Saturday,HOLLAND EREDIVISIE,FC Utrecht,Heracles Almelo,2:0,2:0,2.164,P88,OVER,Lost,-1
2021-01-16,21:21,Saturday,*ITALY SERIE A,Sampdoria,Udinese,1:1,2:1,2.29,P88,OVER,Won,1.29
2021-01-16,21:32,Saturday,HOLLAND EREDIVISIE,AZ Alkmaar,ADO Den Haag,1:1,2:1,2.47,SIN,UNDER,Lost,-1
2021-01-16,21:32,Saturday,*ENGLISH PREMIER LEAGUE,Leicester City,Southampton,1:0,2:0,1.9,SIN,OVER,Won,0.9
2021-01-16,21:42,Saturday,FRANCE LIGUE 1,Angers,Paris Saint Germain,0:1,0:1,2.65,P88,OVER,Lost,-1
